"","Artist","Title","Year","Country","track_title","line","lyric"
"1518","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",9,"Dancing and prancing in Jingle Bell Square"
"1519","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",10,"In the frosty air"
"1520","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",11,"What a bright time"
"1521","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",12,"It's the right time"
"1522","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",13,"To rock the night away"
"1523","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",14,"Jingle bell time is a swell time"
"1524","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",15,"To go gliding in a one-horse sleigh"
"1525","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",16,"Giddy-up jingle horse"
"1526","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",17,"Pick up your feet"
"1527","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",18,"Jingle around the clock"
"1528","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",19,"Mix and a-mingle in the jingling feet"
"1529","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",20,"That's the jingle bell"
"1530","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",21,"That's the jingle bell"
"1531","Max Bygraves","""Jingle Bell Rock""",1959,"UK","Jingle Bell Rock",22,"That's the jingle bell rock"
"1532","Wham!","""Last Christmas""",1984,"UK","Last Christmas",1,"Ah, aha"
"1533","Wham!","""Last Christmas""",1984,"UK","Last Christmas",2,"Ooh, ohh"
"1534","Wham!","""Last Christmas""",1984,"UK","Last Christmas",3,"Ohh"
"1535","Wham!","""Last Christmas""",1984,"UK","Last Christmas",4,"Last Christmas, I gave you my heart"
"1536","Wham!","""Last Christmas""",1984,"UK","Last Christmas",5,"But the very next day you gave it away"
"1537","Wham!","""Last Christmas""",1984,"UK","Last Christmas",6,"This year, to save me from tears"
"1538","Wham!","""Last Christmas""",1984,"UK","Last Christmas",7,"I'll give it to someone special"
"1539","Wham!","""Last Christmas""",1984,"UK","Last Christmas",8,"Last Christmas, I gave you my heart"
"1540","Wham!","""Last Christmas""",1984,"UK","Last Christmas",9,"But the very next day you gave it away (You gave it away)"
"1541","Wham!","""Last Christmas""",1984,"UK","Last Christmas",10,"This year, to save me from tears"
"1542","Wham!","""Last Christmas""",1984,"UK","Last Christmas",11,"I'll give it to someone special (Special)"
"1543","Wham!","""Last Christmas""",1984,"UK","Last Christmas",12,"Once bitten and twice shy"
"1544","Wham!","""Last Christmas""",1984,"UK","Last Christmas",13,"I keep my distance, but you still catch my eye"
"1545","Wham!","""Last Christmas""",1984,"UK","Last Christmas",14,"Tell me, baby, do you recognize me?"
"1546","Wham!","""Last Christmas""",1984,"UK","Last Christmas",15,"Well, it's been a year, it doesn't surprise me"
"1547","Wham!","""Last Christmas""",1984,"UK","Last Christmas",16,"(Happy Christmas) I wrapped it up and sent it"
"1548","Wham!","""Last Christmas""",1984,"UK","Last Christmas",17,"With a note saying, ""I love you"", I meant it"
"1549","Wham!","""Last Christmas""",1984,"UK","Last Christmas",18,"Now I know what a fool I've been"
"1550","Wham!","""Last Christmas""",1984,"UK","Last Christmas",19,"But if you kissed me now, I know you'd fool me again"
"1551","Wham!","""Last Christmas""",1984,"UK","Last Christmas",20,"Last Christmas, I gave you my heart"
"1552","Wham!","""Last Christmas""",1984,"UK","Last Christmas",21,"But the very next day you gave it away (You gave it away)"
"1553","Wham!","""Last Christmas""",1984,"UK","Last Christmas",22,"This year, to save me from tears"
"1554","Wham!","""Last Christmas""",1984,"UK","Last Christmas",23,"I'll give it to someone special (Special)"
"1555","Wham!","""Last Christmas""",1984,"UK","Last Christmas",24,"Last Christmas, I gave you my heart"
"1556","Wham!","""Last Christmas""",1984,"UK","Last Christmas",25,"But the very next day you gave it away"
"1557","Wham!","""Last Christmas""",1984,"UK","Last Christmas",26,"This year, to save me from tears"
"1558","Wham!","""Last Christmas""",1984,"UK","Last Christmas",27,"I'll give it to someone special (Special, oh)"
"1559","Wham!","""Last Christmas""",1984,"UK","Last Christmas",28,"Oh, oh, baby"
"1560","Wham!","""Last Christmas""",1984,"UK","Last Christmas",29,"A crowded room, friends with tired eyes"
"1561","Wham!","""Last Christmas""",1984,"UK","Last Christmas",30,"I'm hiding from you and your soul of ice"
"1562","Wham!","""Last Christmas""",1984,"UK","Last Christmas",31,"My God, I thought you were someone to rely on"
"1563","Wham!","""Last Christmas""",1984,"UK","Last Christmas",32,"Me? I guess I was a shoulder to cry on"
"1564","Wham!","""Last Christmas""",1984,"UK","Last Christmas",33,"A face on a lover with a fire in his heart"
"1565","Wham!","""Last Christmas""",1984,"UK","Last Christmas",34,"A man under cover but you tore me apart"
"1566","Wham!","""Last Christmas""",1984,"UK","Last Christmas",35,"Ooh-hoo"
"1567","Wham!","""Last Christmas""",1984,"UK","Last Christmas",36,"Now I've found a real love, you'll never fool me again"
"1568","Wham!","""Last Christmas""",1984,"UK","Last Christmas",37,"Last Christmas, I gave you my heart"
"1569","Wham!","""Last Christmas""",1984,"UK","Last Christmas",38,"But the very next day you gave it away (You gave it away)"
"1570","Wham!","""Last Christmas""",1984,"UK","Last Christmas",39,"This year, to save me from tears"
"1571","Wham!","""Last Christmas""",1984,"UK","Last Christmas",40,"I'll give it to someone special (Special)"
"1572","Wham!","""Last Christmas""",1984,"UK","Last Christmas",41,"Last Christmas, I gave you my heart (I gave you my heart)"
"1573","Wham!","""Last Christmas""",1984,"UK","Last Christmas",42,"But the very next day you gave it away (You gave me away)"
"1574","Wham!","""Last Christmas""",1984,"UK","Last Christmas",43,"This year, to save me from tears (Ohh)"
"1575","Wham!","""Last Christmas""",1984,"UK","Last Christmas",44,"I'll give it to someone special (Special)"
"1576","Wham!","""Last Christmas""",1984,"UK","Last Christmas",45,"A face on a lover with a fire in his heart (I gave you my heart)"
"1577","Wham!","""Last Christmas""",1984,"UK","Last Christmas",46,"A man under cover but you tore him apart"
"1578","Wham!","""Last Christmas""",1984,"UK","Last Christmas",47,"Maybe next year"
"1579","Wham!","""Last Christmas""",1984,"UK","Last Christmas",48,"I'll give it to someone, I'll give it to someone special"
"1580","Wham!","""Last Christmas""",1984,"UK","Last Christmas",49,"Special..."
"1581","Wham!","""Last Christmas""",1984,"UK","Last Christmas",50,"Someone..."
"1582","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",1,"Oh, the weather outside is frightful"
"1583","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",2,"But the fire is so delightful"
"1584","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",3,"And since we've no place to go"
"1585","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",4,"Let it snow, let it snow, let it snow"
"1586","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",5,"Man, it doesn't show signs of stopping"
"1587","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",6,"And I've brought me some corn for popping"
"1588","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",7,"The lights are turned way down low"
"1589","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",8,"Let it snow, let it snow"
"1590","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",9,"When we finally kiss goodnight"
"1591","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",10,"How I'll hate going out in the storm"
"1592","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",11,"But if you really hold me tight"
"1593","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",12,"All the way home I'll be warm"
"1594","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",13,"And the fire is slowly dying"
"1595","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",14,"And, my dear, we're still goodbying"
"1596","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",15,"But as long as you love me so"
"1597","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",16,"Let it snow, let it snow, and snow"
"1598","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",17,"When we finally kiss goodnight"
"1599","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",18,"How I'll hate going out in the storm"
"1600","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",19,"But if you really grab me tight"
"1601","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",20,"All the way home I'll be warm"
"1602","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",21,"Oh, the fire is slowly dying"
"1603","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",22,"And, my dear, we're still goodbying"
"1604","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",23,"But as long as you love me so"
"1605","Dean Martin","""Let It Snow, Let It Snow, Let It Snow""",1959,"UK","Let It Snow! Let It Snow! Let It Snow!",24,"Let it snow, let it snow, let it snow"
"1606","Cliff Richard","""Little Town""",1982,"UK","Little Town",1,"O little town of Bethlehem"
"1607","Cliff Richard","""Little Town""",1982,"UK","Little Town",2,"How still we see thee lie"
"1608","Cliff Richard","""Little Town""",1982,"UK","Little Town",3,"Above the deep and dreamless sleep"
"1609","Cliff Richard","""Little Town""",1982,"UK","Little Town",4,"The silent stars go by"
"1610","Cliff Richard","""Little Town""",1982,"UK","Little Town",5,"Yet in the dark streets shineth"
"1611","Cliff Richard","""Little Town""",1982,"UK","Little Town",6,"The everlasting light"
"1612","Cliff Richard","""Little Town""",1982,"UK","Little Town",7,"The hopes and fears of all the years"
"1613","Cliff Richard","""Little Town""",1982,"UK","Little Town",8,"Are met in thee tonight"
"1614","Cliff Richard","""Little Town""",1982,"UK","Little Town",9,"How silently, how silently"
"1615","Cliff Richard","""Little Town""",1982,"UK","Little Town",10,"The wondrous gift is given"
"1616","Cliff Richard","""Little Town""",1982,"UK","Little Town",11,"So God imparts to human hearts"
"1617","Cliff Richard","""Little Town""",1982,"UK","Little Town",12,"The blessings of his heaven"
"1618","Cliff Richard","""Little Town""",1982,"UK","Little Town",13,"We hear the Christmas angels"
"1619","Cliff Richard","""Little Town""",1982,"UK","Little Town",14,"The great glad tidings tell"
"1620","Cliff Richard","""Little Town""",1982,"UK","Little Town",15,"O come to us, abide with us"
"1621","Cliff Richard","""Little Town""",1982,"UK","Little Town",16,"The lord Emmanuel"
"1622","Cliff Richard","""Little Town""",1982,"UK","Little Town",17,"No ear may hear his coming"
"1623","Cliff Richard","""Little Town""",1982,"UK","Little Town",18,"But in this world of sin"
"1624","Cliff Richard","""Little Town""",1982,"UK","Little Town",19,"Where meek souls will receive him still"
"1625","Cliff Richard","""Little Town""",1982,"UK","Little Town",20,"The dear Christ enters in"
"1626","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",1,"It'll be lonely this Christmas"
"1627","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",2,"Without you to hold"
"1628","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",3,"It'll be lonely this Christmas"
"1629","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",4,"Lonely and cold"
"1630","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",5,"It'll be cold, so cold"
"1631","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",6,"Without you to hold"
"1632","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",7,"This Christmas"
"1633","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",8,"Try and imagine"
"1634","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",9,"A house that's not a home"
"1635","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",10,"Try to imagine"
"1636","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",11,"A Christmas all alone"
"1637","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",12,"That's where I'll be"
"1638","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",13,"Since you left me"
"1639","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",14,"My tears will melt the snow"
"1640","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",15,"What can I do"
"1641","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",16,"Without you, I got no place to go"
"1642","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",17,"It'll be lonely this Christmas"
"1643","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",18,"Without you to hold"
"1644","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",19,"It'll be lonely this Christmas"
"1645","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",20,"Lonely and cold"
"1646","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",21,"It'll be cold, so cold"
"1647","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",22,"Without you to hold"
"1648","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",23,"This Christmas"
"1649","Mud","""Lonely This Christmas""",1974,"UK","Lonely This Christmas",24,"It'll be lonely this Christmas"
